,x,y
75424,17.10479038,11
75425,31.33492544,8
75426,23.03694526,13
75427,60.16138566,6
75428,49.74075505,12
75429,73.69176173,11
75430,10.61397025,14
75431,88.82617934,4
75432,72.02875363,9
75433,53.80867869,9
75434,68.42972231,9
75435,56.47460953,10
75436,55.05451257,9
75437,34.68729164,8
75438,35.35462078,8
75439,13.86126617,11
75440,16.55391648,15
75441,27.24530278,5
75442,30.2763731,11
75443,59.45889773,8
75444,84.75362742,10
75445,27.89630946,10
75446,92.741634,6
75447,50.42413785,13
75448,83.17020666,12
75449,62.40958096,11
75450,37.1286375,7
75451,55.41515681,12
75452,54.29432525,9
75453,8.85206575,9
75454,54.52864466,9
75455,20.27048192,13
75456,32.92433638,13
75457,58.39878037,9
75458,55.54341287,8
75459,93.70699557,13
75460,21.30080117,20
75461,22.95378745,11
75462,3.607298527,5
75463,47.04921998,10
75464,93.13850722,9
75465,98.73294635,10
75466,98.98894373,5
75467,43.6670868,10
75468,3.682234813,6
75469,64.1861167,14
75470,89.78306304,10
75471,22.65308818,5
75472,48.77998233,7
75473,10.75697385,9
75474,95.03624164,9
75475,87.89773323,5
75476,83.83592225,17
75477,14.59198601,9
75478,75.64411038,8
75479,0.740444404,8
75480,73.21946691,7
75481,31.34393373,10
75482,9.950940358,15
75483,22.40752955,9
75484,81.09452277,6
75485,99.7391582,17
75486,78.52522146,6
75487,45.93047283,13
75488,33.01474859,12
75489,81.3995424,11
75490,40.09571855,5
75491,5.844067456,11
75492,28.68840569,8
75493,79.74174998,8
75494,37.13127743,16
75495,6.171232904,7
75496,5.725073302,7
75497,74.4345966,11
75498,60.11186023,13
75499,48.36583757,8
75500,21.33792271,8
75501,7.262658607,10
75502,56.64995725,10
75503,50.13789395,12
75504,44.52439114,9
75505,17.24426481,10
75506,46.4934957,11
75507,25.69909215,14
75508,82.29206169,7
75509,69.04202122,12
75510,61.90500252,12
75511,35.65649264,7
75512,20.42237516,9
75513,3.574212501,9
75514,54.9922249,13
75515,40.06557246,13
75516,23.29126659,10
75517,11.52445255,5
75518,32.42411474,7
75519,56.13455444,10
75520,21.87501974,9
75521,60.49379001,11
75522,49.04484968,11
75523,18.55141432,7
75524,43.40545619,9
75525,70.08842211,7
75526,11.21935484,6
75527,84.98000104,12
75528,49.22737768,12
75529,99.52247753,9
75530,61.77376627,11
75531,20.61495692,6
75532,97.64492514,10
75533,86.83006964,10
75534,63.70670544,10
75535,4.594471725,13
75536,15.67427632,10
75537,84.43564163,13
75538,72.08132271,3
75539,92.58508091,7
75540,9.137801267,6
75541,41.62873337,11
75542,5.822849949,9
75543,18.9645363,7
75544,16.96494976,9
75545,81.23098528,8
75546,10.19080097,14
75547,74.23088246,8
75548,1.611909247,11
75549,7.826091722,8
75550,41.69811739,12
75551,7.844820805,7
75552,29.49325622,9
75553,2.426563809,9
75554,3.62844239,11
75555,92.52868837,9
75556,65.1998383,9
75557,3.680670052,11
75558,23.65886942,11
75559,47.69867717,8
75560,91.46360084,10
75561,9.725612379,8
75562,78.87471521,7
75563,77.31463199,11
75564,92.49974133,14
75565,9.389913268,11
75566,61.95646084,7
75567,58.3739657,6
75568,85.00771585,6
75569,65.80612543,10
75570,42.12339784,8
75571,4.094672925,15
75572,13.39208828,12
75573,1.714364835,7
75574,6.408786145,10
75575,26.41742285,8
75576,75.40625723,8
75577,45.43825465,7
75578,53.43074042,7
75579,14.55079138,8
75580,45.31315905,17
75581,99.94925198,7
75582,33.52932106,7
75583,70.17275854,11
75584,1.900104759,5
75585,30.53173625,13
75586,39.45065362,5
75587,77.13982472,4
75588,60.96855626,11
75589,43.5571678,10
75590,57.42197409,12
75591,87.82891843,14
75592,89.15277123,8
75593,88.17608603,8
75594,92.86154725,7
75595,65.70943834,11
75596,57.99135133,14
75597,21.386697,11
75598,67.93764154,8
75599,53.05634402,6
75600,44.87378064,13
75601,11.77064148,11
75602,8.128798706,6
75603,84.76074724,15
75604,99.15800279,6
75605,78.01105271,11
75606,81.1933601,8
75607,54.64697743,16
75608,63.86915094,8
75609,95.38143685,13
75610,70.59753989,7
75611,89.66759937,7
75612,84.23920351,11
75613,38.65361025,8
75614,68.03044928,12
75615,39.46855068,7
75616,74.60395326,6
75617,87.11653487,12
75618,64.85043566,11
75619,44.26205365,8
75620,41.43942739,17
75621,39.05169172,16
75622,97.08891667,10
75623,33.95701069,7
75624,23.79525625,12
75625,71.21327191,10
75626,1.285451348,15
75627,80.20579254,10
75628,54.77598864,12
75629,29.84109547,9
75630,10.04337559,11
75631,32.95160385,7
75632,21.43938146,10
75633,66.79141452,15
75634,36.89937457,13
75635,56.2866648,5
75636,32.72918074,5
75637,79.60884073,13
75638,48.43432393,12
75639,62.06580589,10
75640,17.86035781,7
75641,81.03908524,12
75642,87.22142219,10
75643,92.928137,14
75644,97.10663229,14
75645,19.5172766,8
75646,25.78036613,10
75647,71.68574622,9
75648,30.61268718,9
75649,73.43965936,5
75650,37.12406748,9
75651,65.45261622,9
75652,30.65495037,10
75653,0.426762458,15
75654,16.19334705,10
75655,43.62921286,13
75656,77.42995638,8
75657,77.86014136,7
75658,32.22134954,12
75659,32.69982415,8
75660,14.2294304,9
75661,21.37540565,9
75662,41.32724404,6
75663,11.65802854,14
75664,27.22456492,15
75665,92.05792528,11
75666,80.85891416,8
75667,64.3388208,10
75668,15.25432514,11
75669,74.98431536,9
75670,17.24993261,12
75671,57.4847701,9
75672,87.03198479,13
75673,81.68650349,8
75674,76.18427041,8
75675,49.11930265,8
75676,18.12659923,12
75677,81.10480097,12
75678,61.21843627,15
75679,34.94153842,11
75680,2.113723429,8
75681,88.22850739,19
75682,35.84490728,11
75683,41.81372179,11
75684,86.93423849,3
75685,28.42013156,6
75686,58.37296688,10
75687,24.01862445,9
75688,19.21219006,13
75689,84.11473709,7
75690,98.75986427,8
75691,85.00198408,7
75692,15.60634405,11
75693,80.62608542,10
75694,90.31114739,12
75695,50.42559376,10
75696,78.17323052,10
75697,35.12262423,9
75698,42.30508627,11
75699,57.51679281,11
75700,1.365993405,7
75701,2.125312132,12
75702,85.01993795,7
75703,65.33153465,10
75704,2.608298673,9
75705,9.040967282,12
75706,31.58091684,10
75707,41.96662868,6
75708,6.280545588,7
75709,79.15129645,10
75710,27.77577324,10
75711,7.706039329,10
75712,96.57762724,5
75713,93.92260606,4
75714,45.00724911,12
75715,25.81554214,12
75716,40.72397558,12
75717,38.739532,11
75718,23.56041984,6
75719,28.72602702,11
75720,54.16445804,6
75721,89.99465082,10
75722,24.59096008,8
75723,66.78328519,8
75724,67.96246702,12
75725,75.83524848,7
75726,21.96825275,12
75727,22.81764434,8
75728,43.65112542,9
75729,24.36519272,7
75730,75.15886817,14
75731,93.61329111,9
75732,53.47507054,19
75733,90.88778961,15
75734,48.15123775,5
75735,72.12734912,14
75736,94.64706124,12
75737,84.15895852,12
75738,82.71382414,6
75739,18.04536851,7
75740,5.925188283,11
75741,37.92003312,7
75742,85.34069732,6
75743,29.48529357,12
75744,71.24618359,7
75745,0.331095583,14
75746,0.768796424,6
75747,46.2179106,10
75748,54.92632492,12
75749,21.37164506,9
75750,65.55275179,12
75751,83.07878443,8
75752,70.23368587,10
75753,56.59016387,14
75754,63.68619071,14
75755,6.498477398,5
75756,6.193870679,12
75757,50.72792131,7
75758,29.79670537,14
75759,62.02386117,8
75760,6.448164419,10
75761,59.92628599,11
75762,67.41595608,12
75763,11.45968295,9
75764,90.04179356,11
75765,94.11740699,10
75766,38.75107984,6
75767,25.73413712,13
75768,22.64753282,11
75769,71.14454748,9
75770,18.72499203,5
75771,4.874812043,7
75772,13.42375823,18
75773,31.26907598,15
75774,99.41133612,10
75775,3.662001295,11
75776,56.98029047,7
75777,39.68000677,9
75778,1.374294516,13
75779,42.96221239,8
75780,38.77104504,15
75781,53.86689538,13
75782,40.61926482,4
75783,26.061658,9
75784,44.39058846,10
75785,40.5411633,6
75786,35.2719655,5
75787,30.22272051,10
75788,26.80364845,7
75789,56.51697675,16
75790,96.04857336,10
75791,96.09665035,5
75792,70.07067876,4
75793,40.66794908,8
75794,85.55165154,8
75795,88.5355524,7
75796,67.44426775,9
75797,33.44960273,3
75798,67.32244208,7
75799,9.993565362,7
75800,41.37135309,8
75801,25.64236801,10
75802,75.18543967,6
75803,72.8799883,9
75804,6.383877667,9
75805,70.44588083,8
75806,69.53607136,6
75807,67.95121937,9
75808,33.71478359,11
75809,90.50800009,14
75810,91.15533314,14
75811,31.29698539,14
75812,59.63528524,10
75813,29.82843551,11
75814,25.58861813,9
75815,24.67969744,18
75816,91.63984389,9
75817,1.248345803,9
75818,91.26058845,11
75819,85.65657407,10
75820,92.62237807,5
75821,98.71432018,14
75822,47.37514954,11
75823,42.32815208,12
75824,15.16152404,13
75825,52.58864644,11
75826,51.83056521,10
75827,45.37955164,9
75828,38.80993987,8
75829,25.49323477,7
75830,99.81062487,6
75831,78.99808413,7
75832,35.15435585,6
75833,39.16482404,9
75834,51.67334697,8
75835,3.337665298,12
75836,59.83079148,10
75837,64.73100111,3
75838,42.52188692,11
75839,50.56973635,9
75840,13.68958403,9
75841,94.01055444,8
75842,98.24418963,11
75843,34.57765027,10
75844,13.86229591,13
75845,58.57162063,13
75846,79.3290169,10
75847,20.55825496,11
75848,22.14935801,8
75849,38.74392875,11
75850,42.26873235,11
75851,40.7274887,13
75852,95.25132724,10
75853,73.54419141,17
75854,19.31995242,10
75855,96.57355705,17
75856,72.88482392,8
75857,54.78443976,14
75858,47.42210235,10
75859,18.26232583,13
75860,71.83384108,9
75861,67.33973133,7
75862,2.034930838,11
75863,40.18332916,10
75864,23.01561248,12
75865,54.99916363,7
75866,42.18916579,11
75867,51.24393709,7
75868,0.589683978,11
75869,52.43970542,13
75870,25.58736166,13
75871,38.64185582,9
75872,96.5738114,8
75873,86.43583984,9
75874,66.13641167,15
75875,55.83122442,10
75876,84.13038848,13
75877,0.774144614,10
75878,78.46129518,11
75879,47.8616674,12
75880,2.469464904,14
75881,42.65254864,9
75882,83.10697174,15
75883,92.51678418,14
75884,15.303877,7
75885,6.021826039,10
75886,13.76318876,10
75887,25.47462822,12
75888,29.5768478,8
75889,17.15480117,12
75890,17.28347931,11
75891,23.40228886,8
75892,92.85862253,10
75893,14.4190215,5
75894,7.166519109,13
75895,8.443223988,13
75896,70.58026181,11
75897,51.71961659,10
75898,28.65178045,13
75899,30.27447732,7
75900,72.70450206,13
75901,78.72661536,8
75902,0.724537019,12
75903,11.17571988,10
75904,34.68402713,9
75905,50.13195607,6
75906,33.20437381,7
75907,62.30872639,8
75908,58.06076883,8
75909,5.775403767,9
75910,5.109516508,7
75911,90.67700293,7
75912,52.22222528,11
75913,53.56063468,13
75914,88.09491701,11
75915,95.3143507,11
75916,97.89529266,12
75917,36.06505559,10
75918,85.06578594,15
75919,22.32860508,8
75920,13.70438482,9
75921,14.3765813,15
75922,58.13018647,11
75923,80.61534208,11
75924,32.11070378,15
75925,68.18222359,12
75926,89.92728184,5
75927,32.70733093,8
75928,61.19851742,9
75929,75.21107071,8
75930,28.67227965,11
75931,89.9753629,7
75932,80.76516716,7
75933,60.30510857,13
75934,0.581077114,15
75935,47.30125861,10
75936,88.07747292,13
75937,63.5542291,5
75938,31.72888299,11
75939,74.61279642,9
75940,8.008922683,6
75941,22.24866201,6
75942,95.47258646,13
75943,43.10238287,10
75944,60.12277964,10
75945,74.1552142,14
75946,20.27612694,11
75947,27.17675208,11
75948,73.38456835,16
75949,88.20077591,13
75950,34.72133232,14
75951,24.97748123,13
75952,20.64698352,9
75953,36.6824057,13
75954,81.10465005,7
75955,51.68348067,17
75956,75.14336896,9
75957,47.34571162,9
75958,44.54341284,11
75959,69.40480603,17
75960,13.44887107,10
75961,16.59738473,13
75962,72.32634714,10
75963,56.09675515,8
75964,53.97582923,8
75965,35.63732053,6
75966,17.77082698,6
75967,92.04412927,7
75968,13.51242708,9
75969,44.19334908,13
75970,60.10995866,14
75971,50.21418827,10
75972,78.14293164,8
75973,71.78836402,6
75974,20.06185669,12
75975,65.23649569,12
75976,29.08789809,8
75977,36.58654823,11
75978,14.96475893,10
75979,72.15730334,13
75980,41.27212421,15
75981,42.62799227,15
75982,29.43476953,10
75983,32.58528139,9
75984,49.75123364,9
75985,24.39968903,8
75986,59.58984839,13
75987,73.12095482,13
75988,87.19083879,9
75989,76.53883796,7
75990,81.569193,16
75991,17.11870364,9
75992,30.14106534,6
75993,27.05877484,6
75994,94.19499261,16
75995,83.72446951,8
75996,3.50026011,14
75997,46.4922575,5
75998,40.46601676,15
75999,60.44047847,4
76000,80.49190368,15
76001,2.144951141,10
76002,51.34603879,11
76003,84.04330991,9
76004,35.16015001,6
76005,67.78778774,6
76006,91.22788478,7
76007,47.50465907,9
76008,59.55454265,13
76009,24.83214904,9
76010,50.92826036,14
76011,20.0638795,9
76012,49.57096702,15
76013,28.62450685,6
76014,81.37912422,13
76015,51.29331716,7
76016,37.6236133,4
76017,93.09099792,7
76018,13.94104457,5
76019,80.0447033,12
76020,84.7739635,7
76021,90.97788758,17
76022,79.13443779,11
76023,26.18859357,11
76024,64.64197892,10
76025,12.53520737,12
76026,80.88827562,5
76027,13.11880667,11
76028,77.11513769,4
76029,11.65520039,9
76030,70.85451372,8
76031,23.32693937,7
76032,55.57455777,4
76033,58.07107047,9
76034,34.64843305,13
76035,18.68620694,13
76036,98.47533682,16
76037,30.67129827,11
76038,6.528300163,15
76039,7.485851576,6
76040,6.106273038,8
76041,54.61902823,10
76042,98.12438758,12
76043,72.77919746,9
76044,23.78475629,9
76045,1.64655468,8
76046,59.27265903,10
76047,33.04096693,15
76048,11.37336204,8
76049,50.72878494,11
76050,61.56431285,9
76051,28.76961606,10
76052,74.22084042,13
76053,85.00590816,13
76054,50.02252287,9
76055,27.51964175,8
76056,84.63899761,11
76057,83.86337087,14
76058,38.94164176,9
76059,31.82539637,10
76060,68.52909843,11
76061,64.11456778,5
76062,48.40629341,13
76063,81.3489072,11
76064,35.79670014,9
76065,33.54240004,8
76066,6.408229261,4
76067,27.60635149,5
76068,71.85015958,9
76069,76.63474551,15
76070,84.11573931,11
76071,53.46039077,10
76072,70.34975642,12
76073,68.2318721,7
76074,96.39410216,15
76075,37.56981657,9
76076,96.32899584,15
76077,31.89259411,10
76078,70.17706039,10
76079,10.7993691,10
76080,68.74824027,7
76081,84.81855001,10
76082,92.02180421,6
76083,3.422514652,11
76084,13.06923497,11
76085,27.81904682,16
76086,15.30158403,8
76087,67.97634286,11
76088,36.36177324,11
76089,95.49668424,9
76090,38.64368307,9
76091,35.76029853,7
76092,71.64339817,6
76093,93.73828939,17
76094,40.86387502,13
76095,70.28256676,5
76096,71.1194339,13
76097,81.47578852,6
76098,29.45865297,12
76099,33.54023385,5
76100,17.53511296,13
76101,28.85987067,9
76102,47.73932653,9
76103,29.91828872,13
76104,72.7847931,6
76105,60.65358706,8
76106,41.27566465,6
76107,73.59075639,13
76108,80.22607716,14
76109,11.05836856,8
76110,55.38788934,11
76111,35.23710372,12
76112,60.86146906,11
76113,0.040404941,11
76114,50.83769755,10
76115,49.5839294,9
76116,92.0633361,14
76117,24.30220703,11
76118,92.64955698,10
76119,71.8964227,9
76120,48.74909362,8
76121,98.03482834,10
76122,77.73530011,12
76123,21.70018458,7
76124,9.000633564,11
76125,71.63756152,13
76126,87.82403173,12
76127,71.19769342,11
76128,74.77428457,6
76129,64.66621161,11
76130,9.174951795,14
76131,41.98275895,8
76132,42.49657975,12
76133,69.31162551,5
76134,95.62604136,15
76135,23.49007442,12
76136,55.85988474,6
76137,80.09169633,7
76138,5.938052433,7
76139,79.70623595,8
76140,7.582969149,10
76141,68.79276277,13
76142,50.45453131,9
76143,96.49226784,10
76144,81.60971447,12
76145,73.82981777,11
76146,29.5880506,12
76147,73.02199434,9
76148,20.2009849,12
76149,13.05486076,12
76150,55.63811518,11
76151,50.25359953,10
76152,64.29847318,5
76153,7.951322733,11
76154,53.21369679,11
76155,78.41744288,15
76156,81.89587228,13
76157,17.30305499,12
76158,36.25811827,16
76159,93.56407374,9
76160,70.36710798,8
76161,51.24500261,5
76162,19.71888037,13
76163,67.33635119,11
76164,51.48017418,10
76165,79.17998144,6
76166,98.30296133,10
76167,5.005930946,10
76168,1.0364149,7
76169,20.6276312,11
76170,47.99083315,10
76171,95.7654184,6
76172,73.51634165,10
76173,37.63574497,9
76174,3.180866037,8
76175,89.49624107,10
76176,2.933844924,6
76177,83.13375299,8
76178,3.619126813,11
76179,31.398409,8
76180,29.27628851,7
76181,77.66582549,6
76182,49.46228291,12
76183,82.21033914,9
76184,90.64871005,9
76185,73.23465419,12
76186,85.07679522,10
76187,53.9621837,11
76188,20.71783724,8
76189,30.23498708,14
76190,14.76470288,10
76191,58.52371447,6
76192,63.98677924,7
76193,88.13159459,7
76194,19.99132189,10
76195,30.00573232,10
76196,92.98851909,19
76197,48.33188772,12
76198,63.41869889,8
76199,79.58075984,15
76200,38.82347993,11
76201,93.36807791,9
76202,97.95441651,10
76203,90.0583759,12
76204,78.61009752,11
76205,54.06800869,12
76206,26.19985549,11
76207,88.05700897,9
76208,76.96721226,9
76209,98.32662842,12
76210,70.7032158,10
76211,27.09616786,11
76212,99.46904993,6
76213,81.66025737,13
76214,52.0230558,9
76215,90.96970058,7
76216,75.86858314,12
76217,74.58238108,6
76218,83.0149042,9
76219,49.71894224,10
76220,98.25395979,7
76221,30.18682348,14
76222,9.785709064,12
76223,69.30302409,11
76224,69.4702416,9
76225,46.44289485,17
76226,55.4114935,11
76227,73.60009269,12
76228,10.44051929,10
76229,4.914429365,12
76230,12.87295565,13
76231,65.21340553,7
76232,99.30576917,10
76233,28.43121977,9
76234,19.57952809,8
76235,62.31968738,7
76236,22.90909914,7
76237,63.88339398,6
76238,16.83390343,9
76239,85.42408072,13
76240,49.42784957,9
76241,91.63117479,9
76242,15.64097872,6
76243,28.5519962,6
76244,90.35591732,10
76245,30.23065561,9
76246,60.50848118,10
76247,87.60030698,14
76248,23.43426815,7
76249,73.49450723,8
76250,3.043797542,10
76251,40.79151365,10
76252,36.83369642,8
76253,41.37440363,8
76254,53.2580097,17
76255,43.11473544,10
76256,39.31437486,7
76257,41.79957462,8
76258,66.19891864,11
76259,64.96348844,6
76260,96.84570937,7
76261,8.986949665,9
76262,15.44201763,10
76263,98.15851436,9
76264,17.86618193,10
76265,70.56025609,12
76266,76.09286667,11
76267,27.39172489,10
76268,57.99853555,9
76269,43.16256351,13
76270,22.8697395,9
76271,2.647636272,14
76272,88.73270398,14
76273,67.11808452,12
76274,82.83472722,5
76275,27.4893078,10
76276,37.60931455,8
76277,91.22043827,12
76278,74.00669323,7
76279,10.33697969,8
76280,47.66975997,14
76281,50.9490927,15
76282,23.46718467,17
76283,8.207939542,8
76284,47.01550733,14
76285,14.06664734,5
76286,2.892468008,15
76287,72.86772786,5
76288,90.10969338,9
76289,57.67807786,8
76290,3.77650552,8
76291,92.51380886,9
76292,20.82667169,12
76293,70.71336545,12
76294,82.13426992,11
76295,40.2137409,9
76296,71.75137145,8
76297,82.33102444,13
76298,48.3515623,12
76299,5.738363671,8
76300,65.14113331,9
76301,24.90806601,7
76302,91.41083551,8
76303,51.76289787,11
76304,26.68287025,13
76305,69.83015318,4
76306,26.29105968,9
76307,92.92942991,10
76308,57.79865873,12
76309,41.93164008,6
76310,15.70118065,8
76311,1.049409853,11
76312,54.75622653,11
76313,45.49146395,15
76314,43.64519841,11
76315,70.10734747,10
76316,15.92607717,15
76317,51.29565923,11
76318,10.35696573,7
76319,17.47079492,9
76320,81.75134724,12
76321,90.35183028,13
76322,19.02827881,14
76323,77.43253696,10
76324,25.24126007,6
76325,76.14238472,13
76326,93.71848865,8
76327,4.775503976,8
76328,57.02136424,14
76329,24.13781327,7
76330,49.79131389,18
76331,60.05371576,9
76332,13.57146834,10
76333,82.71913787,13
76334,23.6074683,12
76335,9.412763291,13
76336,53.36961527,10
76337,87.92334045,10
76338,62.93097816,13
76339,27.65813181,14
76340,90.05628324,8
76341,1.890651323,6
76342,75.65944535,10
76343,27.06736426,10
76344,85.63734423,9
76345,21.99793444,13
76346,59.77670974,9
76347,1.709354366,9
76348,93.88111827,7
76349,74.6494334,7
76350,16.08296498,7
76351,9.591631196,14
76352,95.22501857,11
76353,58.20604498,16
76354,42.34366666,9
76355,71.98140847,8
76356,54.97697582,1
76357,61.57326067,11
76358,51.22251476,10
76359,1.110564498,8
76360,68.14954539,6
76361,73.15698201,16
76362,86.53134152,12
76363,46.70729404,19
76364,40.49216232,9
76365,84.09843228,5
76366,16.32148759,4
76367,72.57555255,5
76368,41.55620886,13
76369,36.37547682,7
76370,91.47474568,10
76371,77.44501655,11
76372,70.20586876,10
76373,7.699931995,16
76374,11.45905734,7
76375,61.11687871,14
76376,93.63246332,11
76377,65.96862455,8
76378,66.86112911,12
76379,63.09513485,14
76380,84.98895115,12
76381,66.70041464,11
76382,59.11940008,9
76383,50.68594269,8
76384,8.659362351,11
76385,97.5917073,7
76386,92.5172559,5
76387,81.92229767,15
76388,90.26285417,4
76389,69.41050489,9
76390,67.47784463,10
76391,12.82116612,15
76392,21.42745054,10
76393,44.16295197,11
76394,14.4075009,11
76395,16.43284287,8
76396,57.38676495,13
76397,46.24940208,9
76398,53.95123549,9
76399,16.88816627,12
76400,73.78835897,14
76401,91.59874928,10
76402,52.35535954,5
76403,34.7819624,10
76404,12.77596112,11
76405,39.7978859,10
76406,60.95647789,11
76407,55.13687481,13
76408,78.27744251,11
76409,98.85736727,9
76410,97.05055829,11
76411,7.016849169,13
76412,21.61096435,6
76413,12.61951867,5
76414,26.96849166,10
76415,53.40425738,11
76416,0.823453791,7
76417,47.52337369,12
76418,18.42710059,11
76419,26.78849148,9
76420,61.99447678,10
76421,69.21027622,8
76422,17.40385098,7
76423,84.44955454,8
76424,37.99876133,6
76425,56.52059864,12
76426,86.97331478,12
76427,43.56020459,18
76428,89.37714193,10
76429,91.13154323,9
76430,64.43224112,9
76431,32.02217026,11
76432,46.38374613,8
76433,76.17617638,6
76434,53.09491346,17
76435,16.92906597,11
76436,64.84465445,12
76437,75.90691035,13
76438,35.93479272,10
76439,76.45679,14
76440,51.36763225,6
76441,19.47741804,14
76442,81.44860789,12
76443,12.94252893,12
76444,89.66325817,11
76445,28.05357655,4
76446,2.387897857,11
76447,6.725080265,10
76448,30.40103789,10
76449,0.208813138,11
76450,88.01765733,16
76451,52.37372417,8
76452,15.55025063,9
76453,86.55080809,10
76454,7.332151965,3
76455,51.72541514,8
76456,57.29797895,7
76457,95.1724621,14
76458,60.73244184,13
76459,13.48701662,10
76460,0.284798373,15
76461,65.45601431,17
76462,6.971444562,5
76463,56.9900749,11
76464,96.92009937,12
76465,57.04101385,12
76466,24.23750726,10
76467,14.03948078,9
76468,35.04953543,12
76469,19.55420005,12
76470,66.47064022,4
76471,87.03466086,11
76472,73.91557603,7
76473,66.43674762,10
76474,8.148467331,16
76475,27.72703932,9
76476,24.24268024,12
76477,72.10967012,14
76478,70.74327625,9
76479,48.75834493,10
76480,2.713090088,8
76481,22.35180663,8
76482,24.7643929,7
76483,70.16459394,8
76484,81.56633386,12
76485,93.44983962,11
76486,56.08682551,12
76487,53.256757,9
76488,53.85778323,12
76489,84.99537325,8
76490,88.83754367,8
76491,8.598516835,13
76492,24.03965155,12
76493,33.88780558,14
76494,91.39062602,11
76495,0.014994037,10
76496,25.8810692,9
76497,62.25362492,10
76498,80.3631508,7
76499,76.0735203,10
76500,36.52716489,10
76501,33.79877992,10
76502,2.673963178,13
76503,19.35843497,8
76504,39.62407538,12
76505,4.548638826,6
76506,40.65400509,10
76507,72.43889223,11
76508,18.09774989,11
76509,62.84504023,5
76510,93.28161515,9
76511,42.2086047,6
76512,1.060645655,11
76513,2.826606273,11
76514,64.49558153,14
76515,33.19035217,12
76516,44.52722406,1
76517,51.10277743,12
76518,38.84499462,12
76519,26.83575382,10
76520,33.00497937,10
76521,26.81333716,5
76522,82.62115538,5
76523,34.44259679,9
76524,59.03264673,7
76525,68.47143357,14
76526,29.39791735,12
76527,13.5213729,10
76528,66.44104088,7
76529,44.57646306,16
76530,98.59753926,12
76531,73.66309408,11
76532,19.34590379,12
76533,76.18381327,9
76534,99.12712856,12
76535,91.60463186,13
76536,39.98936005,19
76537,6.532616471,7
76538,83.19158647,12
76539,29.88358021,9
76540,85.62777552,12
76541,46.30713221,10
76542,75.94280879,12
76543,20.79453832,9
76544,19.64962999,14
76545,24.44301778,16
76546,88.65038657,10
76547,16.4972564,12
76548,54.26400723,9
76549,78.0021731,8
76550,99.17001547,12
76551,5.50031038,12
76552,74.06949538,8
76553,91.10406307,9
76554,62.01465779,8
76555,65.45739321,6
76556,70.59338044,12
76557,9.789331071,12
76558,4.755759076,11
76559,39.43526153,9
76560,46.81293108,4
76561,43.18815735,14
76562,97.34019211,12
76563,86.36098334,6
76564,21.2360112,11
76565,73.93109496,12
76566,7.722770912,13
76567,33.70620832,15
76568,69.51367038,12
76569,42.23239743,11
76570,74.60667226,10
76571,10.2893983,13
76572,13.96607584,9
76573,59.54411512,6
76574,98.16634697,10
76575,21.76253868,12
76576,67.84071939,9
76577,50.05772598,12
76578,17.57772069,11
76579,97.18204839,6
76580,4.022280849,14
76581,95.34834002,16
76582,82.14550023,13
76583,19.9244217,7
76584,23.30996967,14
76585,86.14570219,7
76586,55.85195017,9
76587,86.81602483,11
76588,12.86363145,9
76589,84.84124455,16
76590,63.72804188,13
76591,72.25739686,8
76592,67.42594489,5
76593,20.69872802,9
76594,27.90196789,10
76595,35.10538463,9
76596,53.87902069,11
76597,32.94125409,10
76598,2.149823308,16
76599,97.80860227,10
76600,25.06866283,12
76601,0.377409789,13
76602,11.85775136,10
76603,51.42873866,16
76604,5.303871445,11
76605,94.85298393,13
76606,11.71898877,11
76607,57.63819504,8
76608,73.38133692,13
76609,54.62431316,10
76610,84.55941887,10
76611,2.445420367,13
76612,26.31025016,15
76613,15.55770107,11
76614,43.256589,9
76615,91.88834699,11
76616,73.77881189,8
76617,44.45931723,12
76618,55.05924043,6
76619,48.38155168,8
76620,29.45335098,10
76621,37.47705219,13
76622,84.61476078,12
76623,66.78911024,8
76624,62.85532007,9
76625,0.384221342,6
76626,97.59135481,11
76627,54.8744444,11
76628,45.16079437,12
76629,10.5505263,10
76630,20.88689322,10
76631,55.23504787,7
76632,53.79609023,8
76633,76.68350015,13
76634,18.03264187,7
76635,26.09234566,9
76636,52.59574302,10
76637,14.92036823,12
76638,97.71677803,10
76639,30.11544412,7
76640,98.0433889,12
76641,6.040498172,15
76642,79.74449708,9
76643,43.2207088,10
76644,83.64333163,14
76645,36.55280794,5
76646,2.512384718,10
76647,88.95124567,10
76648,97.4869716,8
76649,69.814793,10
76650,32.40226905,7
76651,34.46315923,7
76652,94.83063738,11
76653,86.0274123,7
76654,71.22615182,7
76655,34.13614961,12
76656,6.015345128,4
76657,55.93240631,14
76658,69.99635722,5
76659,54.95351541,12
76660,13.36600187,10
76661,69.21271358,13
76662,71.4888256,12
76663,88.35587949,11
76664,26.5668127,8
76665,59.17441244,10
76666,43.99037121,10
76667,16.38838756,9
76668,81.35725621,13
76669,96.53204354,8
76670,91.92286406,13
76671,73.5464196,12
76672,57.70782612,9
76673,96.42393952,10
76674,81.18243613,10
76675,57.04598536,11
76676,16.55479614,11
76677,66.70102186,8
76678,38.15021168,11
76679,91.2444955,9
76680,35.88983556,7
76681,73.36393392,7
76682,39.94427293,11
76683,20.52010284,10
76684,75.32326488,9
76685,62.33904695,6
76686,99.47948516,8
76687,94.26850453,7
76688,48.64667135,13
76689,46.72508386,8
76690,86.03938441,13
76691,98.72713115,9
76692,33.96541639,10
76693,64.3870146,7
76694,30.23571158,12
76695,88.87077128,9
76696,56.29789662,8
